,sin
1202,0.8186310089077676
1203,0.8402885976086548
1204,0.8605707203562818
1205,0.879445053506768
1206,0.8968816642093269
1207,0.9128530597925045
1208,0.9273342328709493
1209,0.9403027020959048
1210,0.9517385484804662
1211,0.9616244472386025
1212,0.9699456950850186
1213,0.9766902329510931
1214,0.9818486640803656
1215,0.9854142674753466
1216,0.9873830066757678
1217,0.9877535338567693
1218,0.9865271892439015
1219,0.9837079958502236
1220,0.9793026495491454
1221,0.9733205045050026
1222,0.9657735539916646
1223,0.956676406637695
1224,0.946046258144757
1225,0.9339028585340196
1226,0.9202684749832827
1227,0.9051678503253834
1228,0.8886281572861526
1229,0.8706789485477481
1230,0.8513521027305886
1231,0.8306817663943302
1232,0.8087042921653617
1233,0.7854581731051187
1234,0.7609839734401361
1235,0.7353242557811446
1236,0.7085235049646674
1237,0.6806280486564791
1238,0.6516859748619249
1239,0.6217470464934794
1240,0.5908626131510135
1241,0.5590855202750439
1242,0.5264700158377547
1243,0.4930716547407772
1244,0.458947201092615
1245,0.4241545285421686
1246,0.3887525188480673
1247,0.35280095886643154
1248,0.31636043614227194
1249,0.2794922332919729
1250,0.24225822136620762
1251,0.20472075238418147
1252,0.16694255123130414
1253,0.1289866071132388
1254,0.09091606475977775
1255,0.05279411557213677
1256,0.014683888907054502
1257,-0.02335165630947075
1258,-0.06124983944693036
1259,-0.09894836532278188
1260,-0.13638543045373314
1261,-0.17349982821862456
1262,-0.21023105274812606
1263,-0.24651940135903505
1264,-0.2823060753539152
1265,-0.3175332790100836
1266,-0.3521443165855388
1267,-0.386083687173313
1268,-0.4192971772399303
1269,-0.45173195068813554
1270,-0.48333663628883267
1271,-0.5140614123322197
1272,-0.5438580883534161
1273,-0.5726801837934505
1274,-0.6004830034622857
1275,-0.6272237096766056
1276,-0.652861390951357
1277,-0.6773571271305165
1278,-0.7006740508492268
1279,-0.7227774052263131
1280,-0.7436345976932182
1281,-0.7632152498725896
1282,-0.7814912434270889
1283,-0.7984367618064631
1284,-0.8140283278285054
1285,-0.8282448370372194
1286,-0.8410675867892837
1287,-0.8524803010277658
1288,-0.8624691507099438
1289,-0.8710227698640592
1290,-0.8781322672578055
1291,-0.8837912336693625
1292,-0.8879957447597956
1293,-0.8907443595536152
1294,-0.8920381145422696
1295,-0.8918805134332435
1296,-0.8902775125753044
1297,-0.8872375020982154
1298,-0.8827712828129395
1299,-0.8768920389259426
1300,-0.8696153066287002
1301,-0.8609589386308489
1302,-0.8509430647126424
1303,-0.8395900483794221
1304,-0.8269244397076976
1305,-0.8129729244791368
1306,-0.7977642697052784
1307,-0.7813292656520826
1308,-0.7637006644795328
1309,-0.7449131156173571
1310,-0.7250030980035701
1311,-0.7040088493179189
1312,-0.6819702923474226
1313,-0.6589289586260748
1314,-0.6349279094953387
1315,-0.6100116547363792
1316,-0.5842260689289769
1317,-0.557618305695788
1318,-0.5302367099940192
1319,-0.5021307286196929
1320,-0.47335081909246324
1321,-0.4439483570914117
1322,-0.41397554261440067
1323,-0.3834853050353852
1324,-0.35253120723557224
1325,-0.3211673489854865
1326,-0.2894482697558259
1327,-0.2574288511354953
1328,-0.2251642190353689
1329,-0.1927096458561663
1330,-0.16012045279833192
1331,-0.1274519124909781
1332,-0.09475915211579962
1333,-0.062097057200389195
1334,-0.02952017625358351
1335,0.0029173735866447276
1336,0.035161999724661795
1337,0.06716072593266122
1338,0.09886128266784654
1339,0.13021219572231818
1340,0.16116287305029053
1341,0.19166368962116065
1342,0.22166607015111808
1343,0.25112256957041557
1344,0.2799869510881055
1345,0.3082142617209774
1346,0.3357609051585944
1347,0.3625847118417189
1348,0.38864500613701686
1349,0.4139026704967387
1350,0.43832020649806597
1351,0.4618617926630198
1352,0.48449333896607627
1353,0.5061825379432927
1354,0.5268989123232249
1355,0.5466138591067876
1356,0.565300690030056
1357,0.5829346683510077
1358,0.5994930419082728
1359,0.6149550724071212
1360,0.6293020608951246
1361,0.6425173693971953
1362,0.6545864386870034
1363,0.665496802179085
1364,0.6752380959332817
1365,0.6838020647704628
1366,0.6911825645057803
1367,0.6973755603129551
1368,0.7023791212403107
1369,0.706193410906412
1370,0.7088206744102344
1371,0.7102652214977709
1372,0.7105334060338595
1373,0.7096336018347792
1374,0.7075761749237891
1375,0.7043734522782866
1376,0.7000396871435934
1377,0.6945910209945627
1378,0.6880454422321949
1379,0.6804227417082707
1380,0.6717444651766245
1381,0.6620338627750905
1382,0.6513158356473544
1383,0.6396168798189041
1384,0.6269650274460075
1385,0.6133897855611364
1386,0.5989220724424923
1387,0.5835941517392622
1388,0.5674395644879563
1389,0.5504930591586092
1390,0.5327905198727952
1391,0.5143688929382845
1392,0.4952661118477593
1393,0.47552102089130704
1394,0.45517329753441266
1395,0.4342633737148733
1396,0.41283235621346603
1397,0.39092194625429766
1398,0.36857435849155956
1399,0.34583223953990716
1400,0.3227385862058656
1401,0.2993366635775472
1402,0.2756699231295446
1403,0.2517819209991421
1404,0.22771623658896425
1405,0.2035163916498643
1406,0.17922576999624235
1407,0.15488753800408586
1408,0.13054456603983813
1409,0.10623935096573879
1410,0.08201393986454339
1411,0.05790985512352339
1412,0.033968021014384585
1413,0.010228691902221169
1414,-0.013268617787140724
1415,-0.03648520171605996
1416,-0.05938322777913969
1417,-0.0819258021257636
1418,-0.10407703094910807
1419,-0.12580207993449352
1420,-0.1470672312649959
1421,-0.1678399380874755
1422,-0.1880888763475878
1423,-0.2077839939079082
1424,-0.2268965568690125
1425,-0.24539919301921181
1426,-0.26326593234460344
1427,-0.2804722445371935
1428,-0.2969950734450284
1429,-0.3128128684145414
1430,-0.3279056124816729
1431,-0.34225484737472395
1432,-0.3558436952983662
1433,-0.36865687747471876
1434,-0.38068072942392445
1435,-0.39190321297317765
1436,-0.40231392498968754
1437,-0.41190410283956225
1438,-0.420666626581083
1439,-0.428596017907275
1440,-0.4356884358590691
1441,-0.44194166933666207
1442,-0.4473551264429314
1443,-0.45192982069890175
1444,-0.4556683541773225
1445,-0.4585748976063164
1446,-0.4606551675009181
1447,-0.4619164003859394
1448,-0.4623673241791553
1449,-0.46201812680915333
1450,-0.46088042214739167
1451,-0.458967213339025
1452,-0.4562928536218905
1453,-0.45287300472767344
1454,-0.4487245929637067
1455,-0.44386576307806447
1456,-0.4383158300146074
1457,-0.4320952286683958
1458,-0.4252254617554164
1459,-0.41772904591385207
1460,-0.40962945615715907
1461,-0.4009510688020027
1462,-0.3917191029966233
1463,-0.38195956097746864
1464,-0.37169916718392343
1465,-0.3609653063626932
1466,-0.34978596079485136
1467,-0.33818964677973945
1468,-0.3262053505108104
1469,-0.3138624634791321
1470,-0.30119071754061344
1471,-0.28822011978308804
1472,-0.27498088732917947
1473,-0.26150338221039193
1474,-0.24781804644711095
1475,-0.2339553374681689
1476,-0.21994566400233417
1477,-0.205819322572514
1478,-0.19160643472164002
1479,-0.1773368850971171
1480,-0.16304026051838347
1481,-0.1487457901495435
1482,-0.13448228689621247
1483,-0.12027809014265
1484,-0.10616100994197376
1485,-0.09215827276873362
1486,-0.07829646893940599
1487,-0.0646015018024406
1488,-0.05109853879536782
1489,-0.03781196446216397
1490,-0.024765335519581863
1491,-0.01198133805649515
1492,0.0005182530545120643
1493,0.012712612459045557
1494,0.024581900267130627
1495,0.03610729557984235
1496,0.047271027537756
1497,0.05805640383809069
1498,0.06844783667296668
1499,0.0784308660468261
1500,0.08799218043676728
1501,0.09711963476530093
1502,0.10580226566084265
1503,0.1140303039870956
1504,0.12179518462833998
1505,0.12908955352352006
1506,0.13590727194788957
1507,0.14224341804683552
1508,0.14809428563233287
1509,0.15345738025827554
1510,0.15833141259667696
1511,0.16271628914241454
1512,0.1666131002798059
1513,0.1700241057498299
1514,0.17295271756223746
1515,0.1754034804021217
1516,0.1773820495857245
1517,0.17889516662533606
1518,0.17995063246808457
1519,0.18055727847820766
1520,0.18072493523703165
1521,0.1804643992393528
1522,0.1797873975692078
1523,0.17870655064212754
1524,0.17723533310488254
1525,0.17538803298744376
1526,0.17317970920538628
1527,0.17062614751425623
1528,0.16774381502048916
1529,0.16454981335631064
1530,0.16106183062865856
1531,0.15729809225453648
1532,0.15327731079733564
1533,0.14901863492054426
1534,0.14454159757689222
1535,0.13986606355235734
1536,0.13501217648558048
1537,0.1300003054840938
1538,0.12485099145938731
1539,0.11958489330315461
1540,0.11422273402716501
1541,0.10878524698901973
1542,0.10329312232561141
1543,0.0977669537154119
1544,0.0922271855897558
1545,0.0866940609120801
1546,0.08118756964261706
1547,0.07572739800432901
1548,0.0703328786639166
1549,0.06502294193953821
1550,0.05981606814444502
1551,0.054730241173075345
1552,0.04978290343326361
1553,0.044990912225114955
1554,0.04037049766377798
1555,0.035937222239826525
1556,0.03170594210724127
1557,0.02769077018507317
1558,0.023905041154780322
1559,0.02036127843096757
1560,0.017071163178831766
1561,0.014045505447035854
1562,0.011294217480010325
1563,0.008826289268821617
1564,0.00664976639476413
1565,0.004771730214735564
1566,0.0031982804322555998
1567,0.0019345200926960688
1568,0.0009845430359180416
1569,0.0003514238340688182
1570,3.721023679120217e-05
1571,4.291814055011983e-05
1572,0.0003685290931993059
1573,0.0010129903393050984
1574,0.00197421740612714
1575,0.0032490992245387484
1576,0.0048335057735646725
1577,0.0067222982316326434
1578,0.008909341612089314
1579,0.011387519855032396
1580,0.014148753342070717
1581,0.017184018795253834
1582,0.020483371516124088
1583,0.024035969915647794
1584,0.027830102280689155
1585,0.03185321571771183
1586,0.0360919472095387
1587,0.04053215671628084
1588,0.04515896224697226
1589,0.049956776824025995
1590,0.054909347258371384
1591,0.05999979464904767
1592,0.06521065651712718
1593,0.07052393048012852
1594,0.07592111936956465
1595,0.0813832776909613
1596,0.08689105932258276
1597,0.09242476634622322
1598,0.09796439890076782
1599,0.10348970594680429
1600,0.10898023682837811
1601,0.11441539351604074
1602,0.11977448341362941
1603,0.1250367726097847
1604,0.1301815394539817
1605,0.1351881283359397
1606,0.14003600354655324
1607,0.1447048030980889
1608,0.14917439238119562
1609,0.15342491753639087
1610,0.15743685841801916
1611,0.16119108102930454
1612,0.16466888930798407
1613,0.1678520761431406
1614,0.17072297350524335
1615,0.17326450157303472
1616,0.17546021674280607
1617,0.1772943584077221
1618,0.1787518943972576
1619,0.1798185649693955
1620,0.18048092525112494
1621,0.1807263860258077
1622,0.1805432527693355
1623,0.1799207628404504
1624,0.17884912073439377
1625,0.17731953131289094
1626,0.17532423092768035
1627,0.17285651635899948
1628,0.16991077149501774
1629,0.1664824916827351
1630,0.16256830568578573
1631,0.1581659951894012
1632,0.15327451179801188
1633,0.14789399147602916
1634,0.14202576638783498
1635,0.13567237409827723
1636,0.12883756410067057
1637,0.12152630164473631
1638,0.11374476884279057
1639,0.10550036303803818
1640,0.09680169242483347
1641,0.08765856891638787
1642,0.07808199826148407
1643,0.06808416741740062
1644,0.057678429192358494
1645,0.04687928417642216
1646,0.03570235998587372
1647,0.024164387851630196
1648,0.01228317658828861
1649,7.75839858181938e-05
1650,-0.012432514328186008
1651,-0.025226258502502673
1652,-0.038281840493624056
1653,-0.05157654245046028
1654,-0.06508677738292037
1655,-0.07878813204006943
1656,-0.09265541191831135
1657,-0.10666268831552535
1658,-0.12078334734213912
1659,-0.13499014079593175
1660,-0.14925523880276056
1661,-0.1635502841215829
1662,-0.17784644800793095
1663,-0.19211448752657528
1664,-0.20632480420032095
1665,-0.22044750387888834
1666,-0.23445245770849454
1667,-0.24830936408021545
1668,-0.2619878114323574
1669,-0.27545734178001174
1670,-0.2886875148426246
1671,-0.30164797263885734
1672,-0.3143085044162047
1673,-0.3266391117817952
1674,-0.3386100738995398
1675,-0.35019201261827704
1676,-0.36135595739486936
1677,-0.3720734098762133
1678,-0.38231640800403144
1679,-0.3920575895067799
1680,-0.4012702546436288
1681,-0.40992842806630614
1682,-0.4180069196659116
1683,-0.425481384273135
1684,-0.4323283800821725
1685,-0.43852542567053227
1686,-0.44405105548928264
1687,-0.4488848737007549
1688,-0.45300760624356595
1689,-0.45640115100782386
1690,-0.45904862600670704
1691,-0.4609344154341228
1692,-0.4620442135019273
1693,-0.4623650659541993
1694,-0.4618854091602535
1695,-0.4605951066925598
1696,-0.4584854833003103
1697,-0.45554935619429515
1698,-0.4517810635636711
1699,-0.4471764902505292
1700,-0.4417330905133994
1701,-0.4354499078165133
1702,-0.42832759158715183
1703,-0.42036841088940136
1704,-0.4115762649683781
1705,-0.40195669062525113
1706,-0.39151686638930944
1707,-0.38026561345981785
1708,-0.3682133933964564
1709,-0.3553723025438125
1710,-0.3417560631815323
1711,-0.3273800113985388
1712,-0.31226108169589717
1713,-0.29641778832978455
1714,-0.27987020341217916
1715,-0.2626399317937826
1716,-0.2447500827597852
1717,-0.22622523857594815
1718,-0.20709141992846103
1719,-0.18737604830781066
1720,-0.16710790539272102
1721,-0.14631708949686192
1722,-0.12503496914663742
1723,-0.10329413386481305
1724,-0.08112834224009681
1725,-0.05857246736899493
1726,-0.035662439761319005
1727,-0.01243518780663415
1728,0.011071424096349166
1729,0.03481865963986343
1730,0.05876697682474646
1731,0.08287609617858345
1732,0.10710507085332344
1733,0.13141235847660487
1734,0.15575589462756723
1735,0.18009316780363208
1736,0.20438129574176428
1737,0.2285771029539314
1738,0.2526371993340194
1739,0.27651805969020316
1740,0.3001761040548451
1741,0.3235677786212984
1742,0.3466496371556164
1743,0.36937842272906535
1744,0.3917111496165221
1745,0.4136051852043453
1746,0.43501833175107163
1747,0.4559089078434091
1748,0.47623582939035514
1749,0.49595868999801135
1750,0.5150378405686092
1751,0.533434467967643
1752,0.5511106726045271
1753,0.5680295447732145
1754,0.584155239601308
1755,0.5994530504578457
1756,0.6138894806725966
1757,0.6274323134219816
1758,0.6400506796399223
1759,0.6517151238148179
1760,0.6623976675375526
1761,0.6720718706689286
1762,0.6807128899991153
1763,0.6882975352757649
1764,0.6948043224821068
1765,0.7002135242509372
1766,0.7045072173054987
1767,0.7076693268233781
1768,0.7096856676250125
1769,0.7105439820939912
1770,0.7102339747421768
1771,0.7087473433386737
1772,0.7060778065278612
1773,0.702221127868025
1774,0.6971751362286853
1775,0.6909397424912553
1776,0.6835169525045653
1777,0.6749108762535042
1778,0.6651277332062027
1779,0.6541758538120417
1780,0.6420656771301549
1781,0.6288097445750415
1782,0.614422689773452
1783,0.5989212245336943
1784,0.5823241209361546
1785,0.5646521895607934
1786,0.5459282538750774
1787,0.5261771208126924
1788,0.5054255475810804
1789,0.4837022047425947
1790,0.4610376356217035
1791,0.4374642120972388
1792,0.41301608684620017
1793,0.3877291421119577
1794,0.36164093507702855
1795,0.3347906399266554
1796,0.30721898669650505
1797,0.27896819700353
1798,0.2500819167658352
1799,0.22060514602273795
1800,0.19058416597266453
1801,0.160066463351454
1802,0.1291006522797009
1803,0.09773639371223355
1804,0.06602431262844785
1805,0.03401591310618185
1806,0.0017634914269551729
1807,-0.030679952636167365
1808,-0.06326080619221508
1809,-0.09592493510870642
1810,-0.12861777722799964
1811,-0.1612844367585112
1812,-0.19386977967225416
1813,-0.22631852993846913
1814,-0.2585753664202808
1815,-0.2905850202602572
1816,-0.3222923725785567
1817,-0.3536425523069226
1818,-0.38458103398026167
1819,-0.415053735307757
1820,-0.4450071143446204
1821,-0.4743882660864496
1822,-0.5031450183079943
1823,-0.5312260264696369
1824,-0.5585808675154266
1825,-0.5851601323886352
1826,-0.6109155170920277
1827,-0.6357999121227934
1828,-0.6597674901139858
1829,-0.6827737915176779
1830,-0.7047758081676135
1831,-0.725732064563075
1832,-0.7456026967189124
1833,-0.764349528431176
1834,-0.7819361448116537
1835,-0.7983279629496295
1836,-0.8134922995636478
1837,-0.8273984355115732
1838,-0.8400176770322759
1839,-0.8513234135982273
1840,-0.861291172263871
1841,-0.8698986684009997
1842,-0.877125852718441
1843,-0.8829549544700858
1844,-0.8873705207618264
1845,-0.8903594518750044
1846,-0.8919110325309223
1847,-0.8920169590282574
1848,-0.890671362192536
1849,-0.8878708260843174
1850,-0.8836144024203596
1851,-0.8779036206696874
1852,-0.8707424937943523
1853,-0.8621375196124229
1854,-0.8520976777688046
1855,-0.8406344223072726
1856,-0.8277616698453034
1857,-0.8134957833610492
1858,-0.7978555516100792
1859,-0.7808621641971906
1860,-0.7625391823368908
1861,-0.7429125053436858
1862,-0.7220103329015725
1863,-0.6998631231694743
1864,-0.6765035467874493
1865,-0.6519664368558312
1866,-0.6262887349669042
1867,-0.5995094333763568
1868,-0.571669513408451
1869,-0.5428118801964436
1870,-0.5129812938660453
1871,-0.4822242972770038
1872,-0.45058914044371207
1873,-0.418125701762682
1874,-0.3848854061800604
1875,-0.3509211404388908
1876,-0.31628716555064096
1877,-0.28103902664157976
1878,-0.24523346032884738
1879,-0.20892829978661664
1880,-0.1721823776664147
1881,-0.1350554270406763
1882,-0.09760798054165308
1883,-0.059901267872213594
1884,-0.021997111867481742
1885,0.0160421767099545
1886,0.054153905456781455
1887,0.09227510751003107
1888,0.13034264943379953
1889,0.16829333962047205
1890,0.2060640370149307
1891,0.24359175996846258
1892,0.2808137950293979
1893,0.31766780547645734
1894,0.35409193940179623
1895,0.3900249371503998
1896,0.4254062379241824
1897,0.4601760853595329
1898,0.49427563188942475
1899,0.5276470417023204
1900,0.560233592113139
1901,0.5919797731633811
1902,0.6228313852711874
1903,0.6527356347546314
1904,0.6816412270558515
1905,0.7094984574968339
1906,0.7362592994025448
1907,0.7618774894309864
1908,0.786308609955189
1909,0.8095101683466547
1910,0.8314416730157315
1911,0.8520647060694941
1912,0.8713429924541464
1913,0.8892424654546184
1914,0.9057313284309039
1915,0.9207801126768606
1916,0.9343617312944431
1917,0.9464515289830011
1918,0.9570273276508423
1919,0.966069467763354
1920,0.9735608453498167
1921,0.9794869445985125
1922,0.9838358659777862
1923,0.9865983498285119
1924,0.9877677953816267
1925,0.9873402751624522
1926,0.9853145447518336
1927,0.9816920478823931
1928,0.976476916856534
1929,0.9696759682812495
1930,0.9612986941231039
1931,0.9513572480952566
1932,0.9398664273966276
1933,0.9268436498318264
1934,0.9123089263485477
1935,0.8962848290376295
1936,0.8787964546488305
1937,0.859871383683785
1938,0.8395396351351889
1939,0.817833616949504
1940,0.7947880722977483
1941,0.7704400217469493
1942,0.7448287014317401
1943,0.7179954973333103
1944,0.6899838757793998
1945,0.6608393102864157
1946,0.6306092048707559
1947,0.5993428139634264
1948,0.5670911590675203
1949,0.5339069423046873
1950,0.49984445700164565
1951,0.4649594954738598
1952,0.4293092541678302
1953,0.39295223632898096
1954,0.3559481523658239
1955,0.3183578180860443
1956,0.28024305098319996
1957,0.24166656475697473
1958,0.20269186225267374
1959,0.1633831270084928
1960,0.12380511360210014
1961,0.08402303698946792
1962,0.044102461031590955
1963,0.00410918640530348
1964,-0.035890861903578694
1965,-0.075831747326712
1966,-0.11564763445989192
1967,-0.15527290163142068
1968,-0.19464225309308011
1969,-0.2336908306362008
1970,-0.27235432443545937
1971,-0.31056908292532975
1972,-0.3482722215149732
1973,-0.3854017299503411
1974,-0.4218965781338333
1975,-0.45769682021551483
1976,-0.4927436967721665
1977,-0.5269797348947435
1978,-0.560348846007776
1979,-0.5927964212491577
1980,-0.6242694242423856
1981,-0.6547164810988066
1982,-0.6840879674916756
1983,-0.7123360926498595
1984,-0.7394149801238772
1985,-0.7652807451834779
1986,-0.789891568711392
1987,-0.8132077674648432
1988,-0.8351918605823642
1989,-0.8558086322208123
1990,-0.8750251902139142
1991,-0.8928110206513628
1992,-0.9091380382843562
1993,-0.92398063267145
1994,-0.9373157099858374
1995,-0.9491227304133858
1996,-0.9593837410783265
1997,-0.9680834044418749
1998,-0.9752090221269019
1999,-0.9807505541302592
2000,-0.9847006333924255
2001,-0.9870545757026561
2002,-0.9878103849260473
2003,-0.9869687535474225
2004,-0.9845330585352609
2005,-0.9805093525373172
2006,-0.974906350427921
2007,-0.9677354112352302
2008,-0.9590105154850261
2009,-0.9487482380057224
2010,-0.9369677162474817
2011,-0.9236906141761595
2012,-0.9089410818108662
2013,-0.8927457104814446
2014,-0.8751334838900261
2015,-0.8561357250679605
2016,-0.8357860393270172
2017,-0.8141202533104589
2018,-0.7911763502568748
2019,-0.7669944015958912
2020,-0.7416164950017846
2021,-0.7150866590367445
2022,-0.6874507845220066
2023,-0.6587565427802483
2024,-0.6290533008986406
2025,-0.5983920341665213
2026,-0.5668252358471487
2027,-0.5344068244469363
2028,-0.5011920486505097
2029,-0.46723739009321213
2030,-0.4326004641470423
2031,-0.3973399188986079
2032,-0.361515332501425
2033,-0.32518710908678927
2034,-0.28841637342055554
2035,-0.2512648644943406
2036,-0.21379482824211607
2037,-0.17606890957361757
2038,-0.138150043917766
2039,-0.10010134846903937
2040,-0.061986013330809706
2041,-0.023867192748686657
2042,0.01419210337271015
2043,0.05212911747781326
2044,0.08988145170157877
2045,0.12738717435532668
2046,0.16458492536891028
2047,0.20141402050423898
2048,0.23781455415685882
2049,0.27372750056600287
2050,0.3090948132559697
2051,0.3438595225356655
2052,0.37796583088695085
2053,0.41135920607611987
2054,0.4439864718279556
2055,0.4757958959057321
2056,0.5067372754462933
2057,0.5367620194038235
2058,0.5658232279621799
2059,0.5938757687806833
2060,0.6208763499449618
2061,0.6467835894999694
2062,0.6715580814494002
2063,0.6951624581116965
2064,0.7175614487302983
2065,0.7387219342421657
2066,0.7586129981163454
2067,0.7772059731810972
2068,0.7944744843660664
2069,0.8103944872930475
2070,0.8249443026570188
2071,0.8381046463464488
2072,0.8498586552601216
2073,0.8601919087852468
2074,0.8690924459099186
2075,0.876550777950654
2076,0.8825598968840226
2077,0.8871152792791395
2078,0.8902148858359978
2079,0.8918591565424072
2080,0.8920510014703827
2081,0.8907957872405793
2082,0.888101319191263
2083,0.8839778192959709
2084,0.8784378998816563
2085,0.8714965332066386
2086,0.8631710169650129
2087,0.8534809357915014
2088,0.8424481188477067
2089,0.830096593577797
2090,0.8164525357282325
2091,0.8015442157328985
2092,0.7854019415711434
2093,0.7680579982126141
2094,0.7495465837684249
2095,0.7299037424741833
2096,0.7091672946355058
2097,0.6873767636721978
2098,0.6645733004018114
2099,0.6407996047083523
2100,0.616099844745839
2101,0.5905195738309607
2102,0.564105645182377
2103,0.536906124668201
2104,0.508970201725843
2105,0.48034809862181976
2106,0.45109097822109856
2107,0.42125085043836713
2108,0.39088047754490995
2109,0.36003327850697087
2110,0.32876323253208267
2111,0.29712478200141096
2112,0.2651727349660717
2113,0.23296216738630743
2114,0.2005483252916285
2115,0.16798652704031308
2116,0.13533206585519736
2117,0.10264011281233316
2118,0.06996562045696447
2119,0.037363227220281264
2120,0.004887162807637231
2121,-0.027408845272699787
2122,-0.059471663874592594
2123,-0.09124884490942894
2124,-0.12268871441241325
2125,-0.1537404598231182
2126,-0.1843542153282173
2127,-0.21448114511769723
2128,-0.2440735244109362
2129,-0.2730848181129469
2130,-0.3014697569666579
2131,-0.32918441107152246
2132,-0.3561862606447625
2133,-0.38243426390643664
2134,-0.4078889219759375
2135,-0.4325123406728313
2136,-0.45626828912171447
2137,-0.47912225506645423
2138,-0.501041496806239
2139,-0.5219950916718915
2140,-0.5419539809681972
2141,-0.5608910113143218
2142,-0.5787809723218634
2143,-0.5956006305567066
2144,-0.6113287597382513
2145,-0.6259461671367762
2146,-0.6394357161367195
2147,-0.6517823449413119
2148,-0.6629730814009211
2149,-0.6729970539551584
2150,-0.681845498685774
2151,-0.6895117624849846
2152,-0.6959913023508506
2153,-0.7012816808288117
2154,-0.7053825576254044
2155,-0.7082956774274991
2156,-0.7100248539671944
2157,-0.7105759503795861
2158,-0.7099568559072692
2159,-0.7081774590122187
2160,-0.7052496169621297
2161,-0.7011871219647413
2162,-0.6960056639298475
2163,-0.6897227899447511
2164,-0.6823578605548104
2165,-0.6739320029463188
2166,-0.6644680611345232
2167,-0.6539905432647185
2168,-0.642525566139505
2169,-0.6301007970899399
2170,-0.6167453933130319
2171,-0.6024899388021313
2172,-0.5873663790010304
2173,-0.5714079533161216
2174,-0.554649125624732
2175,-0.5371255129207024
2176,-0.5188738122415206
2177,-0.4999317260236717
2178,-0.48033788603556277
2179,-0.46013177603911054
2180,-0.43935365333321924
2181,-0.41804446933347283
2182,-0.3962457893439361
2183,-0.37399971167741386
2184,-0.35134878628151434
2185,-0.3283359330276763
2186,-0.30500435982073304
2187,-0.2813974806857709
2188,-0.2575588339888652
2189,-0.2335320009468431
2190,-0.20936052458046905
2191,-0.18508782926340467
2192,-0.16075714101797628
2193,-0.1364114087061485
2194,-0.11209322626223019
2195,-0.0878447561106377
2196,-0.0637076539096345
2197,-0.039722994758225105
2198,-0.01593120100046281
2199,0.007628028242815879
2200,0.030915785688224014
2201,0.05389402252813369
2202,0.07652561297503667
2203,0.09877441659907706
2204,0.12060533835016563
2205,0.141984386161621
2206,0.16287872603695908
2207,0.18325673452733077
2208,0.20308804851213333
2209,0.22234361220149534
2210,0.24099572128466507
2211,0.25901806415475664
2212,0.2763857601458966
2213,0.2930753947254359
2214,0.30906505158969516
2215,0.32433434161847824
2216,0.33886442864955685
2217,0.3526380520411904
2218,0.36563954599682824
2219,0.37785485563304216
2220,0.3892715497778888
2221,0.399878830493784
2222,0.40966753932514477
2223,0.4186301602778657
2224,0.4267608195438393
2225,0.43405528199042037
2226,0.4405109444407962
2227,0.4461268257777417
2228,0.4509035539091724
2229,0.45484334964020334
2230,0.45795000750217757
2231,0.46022887359515724
2232,0.46168682050590015
2233,0.4623322193690618
2234,0.46217490914462517
2235,0.4612261631899221
2236,0.45949865320957023
2237,0.45700641067159264
2238,0.4537647857826424
2239,0.4497904041197244
2240,0.44510112102009236
2241,0.4397159738350309
2242,0.4336551321570499
2243,0.4269398461336208
2244,0.419592392983894
2245,0.4116360218379826
2246,0.40309489702117685
2247,0.3939940399081236
2248,0.3843592694742322
2249,0.3742171416737404
2250,0.36359488777554083
2251,0.3525203517895234
2252,0.34102192711728646
2253,0.3291284925621989
2254,0.31686934783431425
2255,0.3042741486862378
2256,0.29137284181598727
2257,0.2781955996729549
2258,0.2647727553024433
2259,0.25113473736378444
2260,0.23731200545584866
2261,0.2233349858827637
2262,0.20923400799090952
2263,0.19503924120674931
2264,0.1807806329027729
2265,0.1664878472168199
2266,0.15219020494725263
2267,0.13791662464396015
2268,0.12369556501188768
2269,0.10955496874083881
2270,0.09552220787155244
2271,0.08162403080467585
2272,0.0678865110550851
2273,0.054334997850218864
2274,0.04099406866653308
2275,0.027887483794027713
2276,0.01503814301388684
2277,0.002468044469783656
2278,-0.009801754191818286
2279,-0.0217511723418216
2280,-0.03336114048404968
2281,-0.04461363190617966
2282,-0.05549169181174109
2283,-0.06597946388411938
2284,-0.07606221423938346
2285,-0.08572635273017658
2286,-0.094959451568914
2287,-0.10375026124407319
2288,-0.1120887237094423
2289,-0.11996598283180997
2290,-0.12737439208868578
2291,-0.13430751951328637
2292,-0.1407601498901048
2293,-0.14672828421000716
2294,-0.15220913639981165
2295,-0.15720112734686428
2296,-0.16170387624501636
2297,-0.16571818929385593
2298,-0.16924604578876762
2299,-0.17229058164468478
2300,-0.17485607040190698
2301,-0.1769479017674431
2302,-0.17857255775059247
2303,-0.17973758645631954
2304,-0.1804515736049317
2305,-0.18072411185112786
2306,-0.1805657679801026
2307,-0.17998804806262728
2308,-0.17900336065527206
2309,-0.17762497813581354
2310,-0.17586699626770866
2311,-0.17374429209100695
2312,-0.17127248024047426
2313,-0.16846786779477402
2314,-0.16534740776349252
2315,-0.16192865132142376
2316,-0.15822969890198677
2317,-0.15426915026381346
2318,-0.15006605364650058
2319,-0.145639854133201
2320,-0.14101034133917223
2321,-0.13619759654658417
2322,-0.13122193940680624
2323,-0.12610387433207276
2324,-0.1208640366988133
2325,-0.11552313898510268
2326,-0.11010191696454211
2327,-0.1046210760785384
